enu,nue,nuebar,numu,numubar,nutau,nutaubar
# Energy in GeV, Fluxes in 1/GeV/cm/s/sr
# From "Determining the fraction of cosmic-ray protons at ultra-high energies with cosmogenic neutrinos"
# A. van Vliet, et al, Phys ReV D 100, 021302 (2019)
# https://doi.org/10.1103/PhysRevD.100.021302, https://doi.org/10.48550/arXiv.1901.01899
# This specific flux is not plotted in the paper.
# In terms of the model in the paper, it corresponds to 
# gamma = 2.5, Emax = 10^20 eV, m = 3.4 and 10% protons at Ecr = 10^19.6 eV
# These numerical values were obtained from F. Schluter, and were apparently generated for the Gen2 Whitepaper.
8.913E+05,1.387E-23,1.387E-23,1.387E-23,1.387E-23,1.387E-23,1.387E-23
1.122E+06,1.288E-23,1.288E-23,1.288E-23,1.288E-23,1.288E-23,1.288E-23
1.413E+06,1.174E-23,1.174E-23,1.174E-23,1.174E-23,1.174E-23,1.174E-23
1.778E+06,1.062E-23,1.062E-23,1.062E-23,1.062E-23,1.062E-23,1.062E-23
2.239E+06,8.887E-24,8.887E-24,8.887E-24,8.887E-24,8.887E-24,8.887E-24
2.818E+06,6.896E-24,6.896E-24,6.896E-24,6.896E-24,6.896E-24,6.896E-24
3.548E+06,5.049E-24,5.049E-24,5.049E-24,5.049E-24,5.049E-24,5.049E-24
4.467E+06,3.458E-24,3.458E-24,3.458E-24,3.458E-24,3.458E-24,3.458E-24
5.623E+06,2.181E-24,2.181E-24,2.181E-24,2.181E-24,2.181E-24,2.181E-24
7.079E+06,1.407E-24,1.407E-24,1.407E-24,1.407E-24,1.407E-24,1.407E-24
8.913E+06,8.879E-25,8.879E-25,8.879E-25,8.879E-25,8.879E-25,8.879E-25
1.122E+07,5.124E-25,5.124E-25,5.124E-25,5.124E-25,5.124E-25,5.124E-25
1.413E+07,2.832E-25,2.832E-25,2.832E-25,2.832E-25,2.832E-25,2.832E-25
1.778E+07,1.639E-25,1.639E-25,1.639E-25,1.639E-25,1.639E-25,1.639E-25
2.239E+07,9.234E-26,9.234E-26,9.234E-26,9.234E-26,9.234E-26,9.234E-26
2.818E+07,5.137E-26,5.137E-26,5.137E-26,5.137E-26,5.137E-26,5.137E-26
3.548E+07,3.203E-26,3.203E-26,3.203E-26,3.203E-26,3.203E-26,3.203E-26
4.467E+07,2.000E-26,2.000E-26,2.000E-26,2.000E-26,2.000E-26,2.000E-26
5.623E+07,1.411E-26,1.411E-26,1.411E-26,1.411E-26,1.411E-26,1.411E-26
7.079E+07,1.081E-26,1.081E-26,1.081E-26,1.081E-26,1.081E-26,1.081E-26
8.913E+07,8.616E-27,8.616E-27,8.616E-27,8.616E-27,8.616E-27,8.616E-27
1.122E+08,6.924E-27,6.924E-27,6.924E-27,6.924E-27,6.924E-27,6.924E-27
1.413E+08,5.533E-27,5.533E-27,5.533E-27,5.533E-27,5.533E-27,5.533E-27
1.778E+08,4.379E-27,4.379E-27,4.379E-27,4.379E-27,4.379E-27,4.379E-27
2.239E+08,3.382E-27,3.382E-27,3.382E-27,3.382E-27,3.382E-27,3.382E-27
2.818E+08,2.528E-27,2.528E-27,2.528E-27,2.528E-27,2.528E-27,2.528E-27
3.548E+08,1.811E-27,1.811E-27,1.811E-27,1.811E-27,1.811E-27,1.811E-27
4.467E+08,1.264E-27,1.264E-27,1.264E-27,1.264E-27,1.264E-27,1.264E-27
5.623E+08,8.451E-28,8.451E-28,8.451E-28,8.451E-28,8.451E-28,8.451E-28
7.079E+08,5.474E-28,5.474E-28,5.474E-28,5.474E-28,5.474E-28,5.474E-28
8.913E+08,3.416E-28,3.416E-28,3.416E-28,3.416E-28,3.416E-28,3.416E-28
1.122E+09,2.054E-28,2.054E-28,2.054E-28,2.054E-28,2.054E-28,2.054E-28
1.413E+09,1.193E-28,1.193E-28,1.193E-28,1.193E-28,1.193E-28,1.193E-28
1.778E+09,6.761E-29,6.761E-29,6.761E-29,6.761E-29,6.761E-29,6.761E-29
2.239E+09,3.698E-29,3.698E-29,3.698E-29,3.698E-29,3.698E-29,3.698E-29
2.818E+09,1.945E-29,1.945E-29,1.945E-29,1.945E-29,1.945E-29,1.945E-29
3.548E+09,9.888E-30,9.888E-30,9.888E-30,9.888E-30,9.888E-30,9.888E-30
4.467E+09,4.848E-30,4.848E-30,4.848E-30,4.848E-30,4.848E-30,4.848E-30
5.623E+09,2.282E-30,2.282E-30,2.282E-30,2.282E-30,2.282E-30,2.282E-30
7.079E+09,1.047E-30,1.047E-30,1.047E-30,1.047E-30,1.047E-30,1.047E-30
8.913E+09,4.573E-31,4.573E-31,4.573E-31,4.573E-31,4.573E-31,4.573E-31
1.122E+10,1.925E-31,1.925E-31,1.925E-31,1.925E-31,1.925E-31,1.925E-31
1.413E+10,7.729E-32,7.729E-32,7.729E-32,7.729E-32,7.729E-32,7.729E-32
1.778E+10,2.985E-32,2.985E-32,2.985E-32,2.985E-32,2.985E-32,2.985E-32
2.239E+10,1.089E-32,1.089E-32,1.089E-32,1.089E-32,1.089E-32,1.089E-32
2.818E+10,3.786E-33,3.786E-33,3.786E-33,3.786E-33,3.786E-33,3.786E-33
3.548E+10,1.200E-33,1.200E-33,1.200E-33,1.200E-33,1.200E-33,1.200E-33
4.467E+10,3.740E-34,3.740E-34,3.740E-34,3.740E-34,3.740E-34,3.740E-34
